"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","symbol","chr","start","end","strand","biotype","description"
"1314","ENSG00000197860",557.923109459773,0.729731599161864,0.125432853790499,5.81770706086845,5.9660336353869e-09,2.90532409671815e-07,54557,"SGTB","5",65665928,65723035,-1,"protein_coding","small glutamine-rich tetratricopeptide repeat (TPR)-containing, beta [Source:HGNC Symbol;Acc:HGNC:23567]"
"915","ENSG00000163251",55.2268720770709,2.4084379638255,0.415589639239392,5.79523100776382,6.82272018636355e-09,3.31186209046398e-07,7855,"FZD5","2",207762586,207769563,-1,"protein_coding","frizzled class receptor 5 [Source:HGNC Symbol;Acc:HGNC:4043]"
"226","ENSG00000100813",4349.0664850073,-0.485248291566397,0.0839125834643365,-5.7827833625529,7.34746587648653e-09,3.55518756228078e-07,22985,"ACIN1","14",23058564,23095614,-1,"protein_coding","apoptotic chromatin condensation inducer 1 [Source:HGNC Symbol;Acc:HGNC:17066]"
"136","ENSG00000079462",83.0446582046078,-1.13103528279702,0.195701910553186,-5.77937782824883,7.49773766391008e-09,3.61634512483816e-07,5050,"PAFAH1B3","19",42297033,42303546,-1,"protein_coding","platelet-activating factor acetylhydrolase 1b, catalytic subunit 3 (29kDa) [Source:HGNC Symbol;Acc:HGNC:8576]"
"1189","ENSG00000182199",1350.76917987759,-0.653560085136546,0.113097371840758,-5.77873804226649,7.52630026380785e-09,3.61859738080539e-07,6472,"SHMT2","12",57229327,57234935,1,"protein_coding","serine hydroxymethyltransferase 2 (mitochondrial) [Source:HGNC Symbol;Acc:HGNC:10852]"
"10","ENSG00000008256",3740.92435461127,1.19683520712006,0.207383364971505,5.77112444522495,7.87442919919627e-09,3.77399462727302e-07,9265,"CYTH3","7",6161776,6272644,-1,"protein_coding","cytohesin 3 [Source:HGNC Symbol;Acc:HGNC:9504]"
"581","ENSG00000134294",20621.3295878028,1.1018211523955,0.191019377108298,5.76811195322255,8.01645478954635e-09,3.82994346333373e-07,54407,"SLC38A2","12",46358189,46372867,-1,"protein_coding","solute carrier family 38, member 2 [Source:HGNC Symbol;Acc:HGNC:13448]"
"1134","ENSG00000175197",644.267859578971,-1.03705425849523,0.180140384341137,-5.7569226483459,8.56611378016019e-09,4.07967903146309e-07,1649,"DDIT3","12",57516588,57520517,-1,"protein_coding","DNA-damage-inducible transcript 3 [Source:HGNC Symbol;Acc:HGNC:2726]"
"1009","ENSG00000167552",8184.00481690659,-1.27115639495685,0.220982009242974,-5.75230716433205,8.8033658996527e-09,4.17952904546207e-07,7846,"TUBA1A","12",49184796,49189324,-1,"protein_coding","tubulin, alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]"
"682","ENSG00000140807",181.229014001512,2.3936437500637,0.416683060238005,5.74451898451663,9.21826535218709e-09,4.3628321487148e-07,85407,"NKD1","16",50548330,50640739,1,"protein_coding","naked cuticle homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:17045]"
"1029","ENSG00000168621",236.351482389002,1.94574215040794,0.338800496648815,5.74303216687668,9.29960524012106e-09,4.38761748790135e-07,2668,"GDNF","5",37812677,37839686,-1,"protein_coding","glial cell derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:4232]"
"1026","ENSG00000168542",83565.7362017914,-0.843270375155738,0.147036080008887,-5.7351255222852,9.74401551279133e-09,4.5830159919635e-07,1281,"COL3A1","2",188974320,189012746,1,"protein_coding","collagen, type III, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2201]"
"292","ENSG00000105711",112.259790574475,-1.38981060085238,0.242427951289059,-5.73288102078309,9.87388991744262e-09,4.62972330649128e-07,6324,"SCN1B","19",35030684,35040448,1,"protein_coding","sodium channel, voltage gated, type I beta subunit [Source:HGNC Symbol;Acc:HGNC:10586]"
"626","ENSG00000136830",18190.1468508336,0.679128574526947,0.118710800993888,5.72086590976596,1.0598251726801e-08,4.95402846920992e-07,64855,"FAM129B","9",127505339,127578989,-1,"protein_coding","family with sequence similarity 129, member B [Source:HGNC Symbol;Acc:HGNC:25282]"
"1007","ENSG00000167460",50683.2263320668,0.752571784263428,0.131590613717905,5.7190384861092,1.07128530627156e-08,4.99218952722547e-07,7171,"TPM4","19",16067021,16103005,1,"protein_coding","tropomyosin 4 [Source:HGNC Symbol;Acc:HGNC:12013]"
"642","ENSG00000137880",80.759235820225,1.78611598360986,0.312903040682236,5.70820909798611,1.1417110703629e-08,5.30405342351108e-07,2644,"GCHFR","15",40764020,40767710,1,"protein_coding","GTP cyclohydrolase I feedback regulator [Source:HGNC Symbol;Acc:HGNC:4194]"
"752","ENSG00000147130",1012.76452660113,-0.543328850381224,0.0953520447873865,-5.69813527956033,1.21124925412429e-08,5.60989906841355e-07,9203,"ZMYM3","X",71239624,71255146,-1,"protein_coding","zinc finger, MYM-type 3 [Source:HGNC Symbol;Acc:HGNC:13054]"
"489","ENSG00000125430",327.631266853252,0.916144947752114,0.160910624832068,5.69350189714465,1.24459832678228e-08,5.74678099363344e-07,9953,"HS3ST3B1","17",14301083,14349404,1,"protein_coding","heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1 [Source:HGNC Symbol;Acc:HGNC:5198]"
"962","ENSG00000165030",1443.82833809435,1.16705589413009,0.205048767413761,5.69160160702224,1.2585322719583e-08,5.79345630966821e-07,4783,"NFIL3","9",91409045,91423862,-1,"protein_coding","nuclear factor, interleukin 3 regulated [Source:HGNC Symbol;Acc:HGNC:7787]"
"658","ENSG00000138604",1495.35127509886,0.914227102406314,0.160658218497173,5.69050939913418,1.26660939552372e-08,5.81296948339596e-07,26035,"GLCE","15",69160584,69272217,1,"protein_coding","glucuronic acid epimerase [Source:HGNC Symbol;Acc:HGNC:17855]"
"146","ENSG00000083223",1508.80625959994,1.14098185340252,0.200571809377433,5.68864516376494,1.28051233224379e-08,5.85902092804596e-07,79670,"ZCCHC6","9",86287733,86354454,-1,"protein_coding","zinc finger, CCHC domain containing 6 [Source:HGNC Symbol;Acc:HGNC:25817]"
"1153","ENSG00000177570",100.213918870975,-1.83168335024124,0.322066707176223,-5.68727940339082,1.29079177120268e-08,5.88826547435679e-07,401474,"SAMD12","8",118189459,118621995,-1,"protein_coding","sterile alpha motif domain containing 12 [Source:HGNC Symbol;Acc:HGNC:31750]"
"446","ENSG00000120526",248.830702078316,0.682029687515015,0.119975269336603,5.68475229342065,1.31002397124111e-08,5.95805196529928e-07,84955,"NUDCD1","8",109240919,109334385,-1,"protein_coding","NudC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24306]"
"976","ENSG00000165915",3075.26411875668,0.652698235626933,0.114836997395541,5.68369297726238,1.31816829275325e-08,5.97714335142153e-07,91252,"SLC39A13","11",47407132,47416501,1,"protein_coding","solute carrier family 39 (zinc transporter), member 13 [Source:HGNC Symbol;Acc:HGNC:20859]"
"687","ENSG00000141522",4637.60126839868,0.507028072646296,0.0893806336446034,5.67268380153075,1.40577561212017e-08,6.35536467031641e-07,396,"ARHGDIA","17",81867721,81871406,-1,"protein_coding","Rho GDP dissociation inhibitor (GDI) alpha [Source:HGNC Symbol;Acc:HGNC:678]"
"1421","ENSG00000263956",417.051579692529,-0.549775645939072,0.0970926098322675,-5.6623840567149,1.4928424128388e-08,6.72889831620348e-07,200030,"NBPF11","1",148102046,148152322,-1,"protein_coding","neuroblastoma breakpoint family, member 11 [Source:HGNC Symbol;Acc:HGNC:31993]"
"1424","ENSG00000272325",1984.30251633489,0.493979816363483,0.0872628234989413,5.66082779076564,1.50644542209274e-08,6.77006407050284e-07,11165,"NUDT3","6",34279679,34392674,-1,"protein_coding","nudix (nucleoside diphosphate linked moiety X)-type motif 3 [Source:HGNC Symbol;Acc:HGNC:8050]"
"185","ENSG00000092969",216.673053855209,-1.83722579941609,0.325376696216995,-5.64645784647968,1.63787301130648e-08,7.33893099296944e-07,7042,"TGFB2","1",218346235,218444619,1,"protein_coding","transforming growth factor, beta 2 [Source:HGNC Symbol;Acc:HGNC:11768]"
"1051","ENSG00000169750",73.100918951143,1.36845427078197,0.242633501459692,5.64000545081079,1.70044781269372e-08,7.59683838443846e-07,5881,"RAC3","17",82031624,82034204,1,"protein_coding","ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3) [Source:HGNC Symbol;Acc:HGNC:9803]"
"1028","ENSG00000168610",7823.31821278909,0.574925064594923,0.101992791600132,5.63691860547308,1.73119886571582e-08,7.71147259449002e-07,6774,"STAT3","17",42313324,42388568,-1,"protein_coding","signal transducer and activator of transcription 3 (acute-phase response factor) [Source:HGNC Symbol;Acc:HGNC:11364]"
"386","ENSG00000114019",3733.12635874444,0.898372301980352,0.159395353645666,5.63612603148662,1.73918118378428e-08,7.724310565517e-07,51421,"AMOTL2","3",134355874,134375479,-1,"protein_coding","angiomotin like 2 [Source:HGNC Symbol;Acc:HGNC:17812]"
"362","ENSG00000111859",1858.0254022736,1.61744202696377,0.287458473032803,5.62669804058688,1.83691869194511e-08,8.13454198523647e-07,4739,"NEDD9","6",11183298,11382348,-1,"protein_coding","neural precursor cell expressed, developmentally down-regulated 9 [Source:HGNC Symbol;Acc:HGNC:7733]"
"1334","ENSG00000198795",940.328665196907,-0.843015421499268,0.150375327270779,-5.60607539015533,2.06965840402212e-08,9.13129417722608e-07,25925,"ZNF521","18",25061926,25352190,-1,"protein_coding","zinc finger protein 521 [Source:HGNC Symbol;Acc:HGNC:24605]"
"1351","ENSG00000205364",43.7683097649515,2.55606702463317,0.456016715411114,5.60520467397514,2.08009012290723e-08,9.13129417722608e-07,4499,"MT1M","16",56632233,56633986,1,"protein_coding","metallothionein 1M [Source:HGNC Symbol;Acc:HGNC:14296]"
"1399","ENSG00000241978",7636.1749946274,1.12528351505511,0.200746721832486,5.60548887066812,2.07667967178977e-08,9.13129417722608e-07,11217,"AKAP2","9",110048598,110172512,1,"protein_coding","A kinase (PRKA) anchor protein 2 [Source:HGNC Symbol;Acc:HGNC:372]"
"1193","ENSG00000182670",6932.93961437751,-0.635615223922749,0.113432570212613,-5.6034631211422,2.10110837409602e-08,9.17039951748823e-07,7267,"TTC3","21",37073226,37203112,1,"protein_coding","tetratricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:12393]"
"1404","ENSG00000243742",33.2352818349628,-2.2684969378808,0.404810953245682,-5.60384278066716,2.09650888163915e-08,9.17039951748823e-07,113157,"RPLP0P2","11",61615036,61639449,1,"transcribed_processed_pseudogene","ribosomal protein, large, P0 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:17960]"
"1255","ENSG00000187498",2310.21204788588,1.35841927223507,0.242526221811585,5.60112330158844,2.12967175536647e-08,9.26835595834056e-07,1282,"COL4A1","13",110148963,110307149,-1,"protein_coding","collagen, type IV, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2202]"
"809","ENSG00000153207",1850.45369931444,1.2714829745333,0.227055216945854,5.59988443179667,2.14494754286573e-08,9.30808897899754e-07,25909,"AHCTF1","1",246839098,246931978,-1,"protein_coding","AT hook containing transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:24618]"
"1180","ENSG00000181192",589.519421104782,0.684886059896141,0.122345818830781,5.59795231615903,2.16898386768794e-08,9.38550305032398e-07,55526,"DHTKD1","10",12068972,12123225,1,"protein_coding","dehydrogenase E1 and transketolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23537]"
"1332","ENSG00000198736",328.088987095931,0.69073456936317,0.123508204232145,5.59262094091232,2.2366725019187e-08,9.65082764716774e-07,51734,"MSRB1","16",1938210,1943326,-1,"protein_coding","methionine sulfoxide reductase B1 [Source:HGNC Symbol;Acc:HGNC:14133]"
"586","ENSG00000134531",5891.11057831786,0.913061068843834,0.163357273125886,5.58935057724803,2.27920392578307e-08,9.8064043909047e-07,2012,"EMP1","12",13196716,13219939,1,"protein_coding","epithelial membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:3333]"
"818","ENSG00000154262",2403.79798293357,1.02199664237446,0.182897064597277,5.58782419294044,2.29932242169856e-08,9.8649399650495e-07,23460,"ABCA6","17",69078702,69141888,-1,"protein_coding","ATP-binding cassette, sub-family A (ABC1), member 6 [Source:HGNC Symbol;Acc:HGNC:36]"
"456","ENSG00000122035",924.700573288937,2.25826583866005,0.404277021927151,5.58593666267527,2.32443946560139e-08,9.94452986060257e-07,387496,"RASL11A","13",27270327,27273690,1,"protein_coding","RAS-like, family 11, member A [Source:HGNC Symbol;Acc:HGNC:23802]"
"620","ENSG00000136436",3099.74208360613,1.0572494402376,0.189504784616451,5.57901185649442,2.41888754821705e-08,1.03194512444358e-06,10241,"CALCOCO2","17",48830988,48866522,1,"protein_coding","calcium binding and coiled-coil domain 2 [Source:HGNC Symbol;Acc:HGNC:29912]"
"1011","ENSG00000167645",628.767987190332,1.12761089332408,0.202404093241026,5.57108739881709,2.53154285886146e-08,1.07697237633306e-06,90522,"YIF1B","19",38305104,38317273,-1,"protein_coding","Yip1 interacting factor homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:30511]"
"1126","ENSG00000174099",3075.93623913803,0.714872111470422,0.128379180723397,5.56844269796884,2.57026125160211e-08,1.09038113880991e-06,253827,"MSRB3","12",65278643,65488244,1,"protein_coding","methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]"
"1059","ENSG00000170315",8839.947333421,-0.413212184620528,0.0742669889036744,-5.56387421545354,2.63850163885238e-08,1.11620411509551e-06,7314,"UBB","17",16380798,16382745,1,"protein_coding","ubiquitin B [Source:HGNC Symbol;Acc:HGNC:12463]"
"1264","ENSG00000188706",1600.23070699398,0.756475713836258,0.136051876173691,5.56020052873436,2.69464857277369e-08,1.13678141043614e-06,51114,"ZDHHC9","X",129803288,129843909,-1,"protein_coding","zinc finger, DHHC-type containing 9 [Source:HGNC Symbol;Acc:HGNC:18475]"
"373","ENSG00000112936",1960.88796191052,3.28463983451634,0.591135785656256,5.55648958194919,2.7525414124647e-08,1.15797888032716e-06,730,"C7","5",40909252,40982939,1,"protein_coding","complement component 7 [Source:HGNC Symbol;Acc:HGNC:1346]"
"1144","ENSG00000176771",113.588652626973,-2.21467325397695,0.398693418518447,-5.55482772253106,2.77885691998109e-08,1.16581130341035e-06,344148,"NCKAP5","2",132671799,133568463,-1,"protein_coding","NCK-associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29847]"
"118","ENSG00000075213",732.800793006738,-1.2709707455144,0.228895083044316,-5.55263454596937,2.81395974438074e-08,1.17403361786905e-06,10371,"SEMA3A","7",83955777,84492724,-1,"protein_coding","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A [Source:HGNC Symbol;Acc:HGNC:10723]"
"617","ENSG00000136237",117.050766902385,3.15813561924065,0.568744305969804,5.5528215159104,2.81095050387336e-08,1.17403361786905e-06,9771,"RAPGEF5","7",22118238,22357144,-1,"protein_coding","Rap guanine nucleotide exchange factor (GEF) 5 [Source:HGNC Symbol;Acc:HGNC:16862]"
"524","ENSG00000129038",4264.63301896661,-0.52286836247374,0.0942153935061822,-5.54971266388045,2.86139490604872e-08,1.1905446662667e-06,4016,"LOXL1","15",73925989,73952137,1,"protein_coding","lysyl oxidase-like 1 [Source:HGNC Symbol;Acc:HGNC:6665]"
"699","ENSG00000143127",254.825348705396,3.11232165073499,0.561444318332605,5.54341997792062,2.96620263550351e-08,1.23077092916988e-06,8515,"ITGA10","1",145891208,145910189,-1,"protein_coding","integrin, alpha 10 [Source:HGNC Symbol;Acc:HGNC:6135]"
"130","ENSG00000078053",359.085089052368,1.08046149853973,0.195022444524841,5.54019052100489,3.02142751552416e-08,1.25026010171075e-06,273,"AMPH","7",38383704,38631567,-1,"protein_coding","amphiphysin [Source:HGNC Symbol;Acc:HGNC:471]"
"189","ENSG00000094916",2231.84557585399,-0.686893478854185,0.124007190331371,-5.53914234342925,3.03956519791552e-08,1.25433828126514e-06,23468,"CBX5","12",54230940,54280133,-1,"protein_coding","chromobox homolog 5 [Source:HGNC Symbol;Acc:HGNC:1555]"
"1315","ENSG00000197872",312.39292722291,-0.884355312029685,0.159903463499448,-5.53055757940315,3.19214493863817e-08,1.31372377977378e-06,81553,"FAM49A","2",16549459,16666331,-1,"protein_coding","family with sequence similarity 49, member A [Source:HGNC Symbol;Acc:HGNC:25373]"
"542","ENSG00000131242",51.397289839698,-2.41019811855442,0.436040500331566,-5.5274638863172,3.24893077257566e-08,1.33347036722651e-06,84440,"RAB11FIP4","17",31391624,31538217,1,"protein_coding","RAB11 family interacting protein 4 (class II) [Source:HGNC Symbol;Acc:HGNC:30267]"
"224","ENSG00000100739",207.622199634987,-1.85617910111898,0.337021199344228,-5.50760339329013,3.63751773359903e-08,1.48892448852317e-06,623,"BDKRB1","14",96255824,96268967,1,"protein_coding","bradykinin receptor B1 [Source:HGNC Symbol;Acc:HGNC:1029]"
"677","ENSG00000140450",1277.98133414701,-0.717993840907015,0.130389053906722,-5.50654997021953,3.6593412666849e-08,1.49382003999846e-06,91947,"ARRDC4","15",97960698,97973838,1,"protein_coding","arrestin domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28087]"
"338","ENSG00000109686",5986.93708031536,0.729185157825605,0.13247162942675,5.50446281200766,3.70295612300717e-08,1.50756103448773e-06,152503,"SH3D19","4",151102751,151325632,-1,"protein_coding","SH3 domain containing 19 [Source:HGNC Symbol;Acc:HGNC:30418]"
"995","ENSG00000166793",175.761269968605,-1.43137312621852,0.260244416436741,-5.50011080282466,3.79552658059505e-08,1.54110589981534e-06,219539,"YPEL4","11",57645087,57649944,-1,"protein_coding","yippee-like 4 [Source:HGNC Symbol;Acc:HGNC:18328]"
"392","ENSG00000114670",183.850385012472,-1.10814473527432,0.201524977273215,-5.49879598185967,3.82393251833271e-08,1.54848818155478e-06,79858,"NEK11","3",131026850,131350465,1,"protein_coding","NIMA-related kinase 11 [Source:HGNC Symbol;Acc:HGNC:18593]"
"463","ENSG00000122877",16.8857879787904,-2.94569792719196,0.536060951740255,-5.49508020987001,3.90532870655754e-08,1.57467050138236e-06,1959,"EGR2","10",62811996,62919900,-1,"protein_coding","early growth response 2 [Source:HGNC Symbol;Acc:HGNC:3239]"
"928","ENSG00000163719",607.167514592895,0.564577156427702,0.102745719873506,5.4948970830393,3.90938335107143e-08,1.57467050138236e-06,64419,"MTMR14","3",9649433,9702394,1,"protein_coding","myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]"
"361","ENSG00000111801",728.965665653707,-0.773201266576478,0.140831966724587,-5.49023978404393,4.01388443243454e-08,1.61003670434553e-06,10384,"BTN3A3","6",26440472,26453415,1,"protein_coding","butyrophilin, subfamily 3, member A3 [Source:HGNC Symbol;Acc:HGNC:1140]"
"668","ENSG00000139291",732.204699827721,0.728519324085212,0.132720919254332,5.4891069786004,4.03970912942424e-08,1.61003670434553e-06,55266,"TMEM19","12",71686087,71705046,1,"protein_coding","transmembrane protein 19 [Source:HGNC Symbol;Acc:HGNC:25605]"
"996","ENSG00000166825",4259.24411849857,1.09838668355365,0.200093397065749,5.48936996253169,4.03369953276049e-08,1.61003670434553e-06,290,"ANPEP","15",89784889,89815401,-1,"protein_coding","alanyl (membrane) aminopeptidase [Source:HGNC Symbol;Acc:HGNC:500]"
